Data File Name,CADAM_11jan17_1_DNA 12000_DE72901785_2017-01-11_10-14-38.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2017-01-11
Date Created,"Wednesday, January 11, 2017 9:14:38 AM"
Date Last Modified,"Wednesday, January 11, 2017 9:36:50 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,DNA 12000 Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,DNA 12000
Assay Version,2.4
 
Number of Samples Run,6
 
Sample Name,Sample 4
Number of Events,1581
 
Time,Value
20,-0.2995758
20.05,-0.2995758
20.1,-0.2995758
20.15,-0.2995758
20.2,-0.2995758
20.25,-0.2995758
20.3,-0.2995758
20.35,-0.2995758
20.4,-0.2995758
20.45,-0.2995758
20.5,-0.2995758
20.55,-0.2995758
20.6,-0.2995758
20.65,-0.2995758
20.7,-0.2995758
20.75,-0.2995758
20.8,-0.2995758
20.85,-0.2995758
20.9,-0.2995758
20.95,-0.2995758
21,-0.2995758
21.05,-0.2995758
21.1,-0.2995758
21.15,-0.2995758
21.2,-0.2995758
21.25,-0.2995758
21.3,-0.2995758
21.35,-0.2995758
21.4,-0.2995758
21.45,-0.2995758
21.5,-0.2995758
21.55,-0.2995758
21.6,-0.2995758
21.65,-0.2995758
21.7,-0.2995758
21.75,-0.2995758
21.8,-0.2995758
21.85,-0.2995758
21.9,-0.2995758
21.95,-0.2995758
22,-0.2995758
22.05,-0.2995758
22.1,-0.2995758
22.15,-0.2995758
22.2,-0.2995758
22.25,-0.2995758
22.3,-0.2995758
22.35,-0.2995758
22.4,-0.2995758
22.45,-0.2995758
22.5,-0.2995758
22.55,-0.2995758
22.6,-0.2995758
22.65,-0.2995758
22.7,-0.2995758
22.75,-0.2282407
22.8,-0.0709708
22.85,9.009422E-02
22.9,0.1447547
22.95,0.1336939
23,8.221598E-03
23.05,-7.247715E-02
23.1,-0.1718576
23.15,-0.1656071
23.2,-6.681053E-02
23.25,1.548496E-02
23.3,1.689443E-02
23.35,-1.998297E-02
23.4,-0.1511725
23.45,-0.2866321
23.5,-0.283953
23.55,-0.2507747
23.6,-0.2268779
23.65,-0.2017652
23.7,-0.1707341
23.75,-7.900576E-02
23.8,-0.1011942
23.85,-0.16954
23.9,-0.2383817
23.95,-0.2224247
24,-0.2001523
24.05,-0.2243781
24.1,-0.2167552
24.15,-0.1822587
24.2,-0.2048213
24.25,-0.224596
24.3,-0.2162619
24.35,-0.1891621
24.4,-0.150485
24.45,-0.1399712
24.5,-0.1955848
24.55,-0.2161661
24.6,-0.2641234
24.65,-0.2827549
24.7,-0.2958237
24.75,-0.3030186
24.8,-0.3231153
24.85,-0.3364555
24.9,-0.3054366
24.95,-0.3129341
25,-0.262666
25.05,-0.2836149
25.1,-0.3648927
25.15,-0.2603872
25.2,1.444258E-02
25.25,0.25473
25.3,0.3224792
25.35,0.3660324
25.4,0.3492948
25.45,0.2574477
25.5,0.0544452
25.55,-9.610328E-02
25.6,-0.1397004
25.65,-0.1659033
25.7,-0.2777065
25.75,-0.3804902
25.8,-0.2942238
25.85,-0.2765683
25.9,-0.3442737
25.95,-0.3938892
26,-0.4009208
26.05,-0.4042239
26.1,-0.429778
26.15,-0.4318396
26.2,-0.4798653
26.25,-0.4801989
26.3,-0.5034896
26.35,-0.4762192
26.4,-0.387142
26.45,-0.3010112
26.5,-0.2846801
26.55,-0.3012945
26.6,-0.2448812
26.65,-0.2398744
26.7,-0.2627959
26.75,-0.2756019
26.8,-0.2838264
26.85,-0.2994977
26.9,-0.3158032
26.95,-0.3205189
27,-0.3020981
27.05,-0.240037
27.1,-0.2684857
27.15,-0.2807349
27.2,-0.2472662
27.25,-0.2012922
27.3,-0.1739176
27.35,-0.1579071
27.4,-0.172027
27.45,-0.2300241
27.5,-0.3045123
27.55,-0.2987282
27.6,-0.2116224
27.65,-0.1219144
27.7,-9.938227E-02
27.75,-0.1167051
27.8,-0.2144728
27.85,-0.2821636
27.9,-0.3907816
27.95,-0.431834
28,-0.4216758
28.05,-0.3976188
28.1,-0.3720574
28.15,-0.3825262
28.2,-0.3048327
28.25,-0.330384
28.3,-0.3381353
28.35,-0.4203477
28.4,-0.4992189
28.45,-0.5136496
28.5,-0.4880217
28.55,-0.4312626
28.6,-0.4443941
28.65,-0.3955473
28.7,-0.4353464
28.75,-0.5075554
28.8,-0.5782579
28.85,-0.6035758
28.9,-0.5612054
28.95,-0.5220588
29,-0.4527171
29.05,-0.4238316
29.1,-0.4103118
29.15,-0.4529785
29.2,-0.5003023
29.25,-0.500766
29.3,-0.4638759
29.35,-0.4431993
29.4,-0.4333143
29.45,-0.3407058
29.5,-0.3644117
29.55,-0.4156374
29.6,-0.4649525
29.65,-0.4778393
29.7,-0.4463642
29.75,-0.4764307
29.8,-0.5798622
29.85,-0.5994131
29.9,-0.5509585
29.95,-0.5306528
30,-0.4702893
30.05,-0.3527262
30.1,-0.2697818
30.15,-0.3074861
30.2,-0.4502492
30.25,-0.4931724
30.3,-0.5336616
30.35,-0.5268136
30.4,-0.5044414
30.45,-0.4975656
30.5,-0.5291389
30.55,-0.6376252
30.6,-0.6907924
30.65,-0.6784858
30.7,-0.6812454
30.75,-0.7012186
30.8,-0.6356518
30.85,-0.5134861
30.9,-0.4453856
30.95,-0.4226751
31,-0.4451568
31.05,-0.4224561
31.1,-0.5743581
31.15,-0.6360459
31.2,-0.5515456
31.25,-0.4199072
31.3,-0.3618389
31.35,-0.3711269
31.4,-0.1115711
31.45,-3.242806E-02
31.5,-6.331016E-03
31.55,-0.1220958
31.6,-0.2646308
31.65,-0.4187795
31.7,-0.6180614
31.75,-0.7371373
31.8,-0.7018719
31.85,-0.5586295
31.9,-0.5634885
31.95,-0.4753056
32,-0.4194601
32.05,-0.4502243
32.1,-0.4996625
32.15,-0.5596187
32.2,-0.5979163
32.25,-0.7221645
32.3,-0.6761982
32.35,-0.572533
32.4,-0.5056449
32.45,-0.4799846
32.5,-0.4761446
32.55,-0.5356652
32.6,-0.6673089
32.65,-0.6751783
32.7,-0.6906495
32.75,-0.612155
32.8,-0.5553682
32.85,-0.5375478
32.9,-0.4984488
32.95,-0.4793042
33,-0.608076
33.05,-0.7209806
33.1,-0.688308
33.15,-0.6863607
33.2,-0.7232736
33.25,-0.6327543
33.3,-0.3622325
33.35,-0.1746843
33.4,-0.2164982
33.45,-0.229332
33.5,-0.3403399
33.55,-0.4014857
33.6,-0.5002086
33.65,-0.6038862
33.7,-0.6057374
33.75,-0.548399
33.8,-0.6907693
33.85,-0.5861791
33.9,-0.4041441
33.95,-0.342166
34,-0.2944176
34.05,-0.287066
34.1,-0.3897372
34.15,-0.5155936
34.2,-0.6568151
34.25,-0.414934
34.3,0.2622251
34.35,1.646816
34.4,4.210979
34.45,8.526027
34.5,15.02749
34.55,23.86417
34.6,35.09495
34.65,48.8486
34.7,63.97211
34.75,79.41796
34.8,94.32006
34.85,107.5436
34.9,117.9036
34.95,124.3675
35,125.53
35.05,119.8668
35.1,109.1273
35.15,94.63321
35.2,78.05209
35.25,61.12269
35.3,45.40569
35.35,32.06733
35.4,21.71914
35.45,14.15844
35.5,8.852908
35.55,5.299481
35.6,3.008697
35.65,1.490141
35.7,0.4528277
35.75,-0.1318779
35.8,-0.388854
35.85,-0.5171716
35.9,-0.6025878
35.95,-0.6555545
36,-0.7496557
36.05,-0.8024861
36.1,-0.7817116
36.15,-0.8048977
36.2,-0.7345653
36.25,-0.7977223
36.3,-0.8100501
36.35,-0.801568
36.4,-0.8264017
36.45,-0.8907605
36.5,-0.9266782
36.55,-0.8736967
36.6,-0.8908132
36.65,-0.8542494
36.7,-0.9356047
36.75,-0.907786
36.8,-0.8665131
36.85,-0.8332488
36.9,-0.7934995
36.95,-0.7639409
37,-0.6545492
37.05,-0.7637647
37.1,-0.8688497
37.15,-0.9907199
37.2,-1.013144
37.25,-0.9523971
37.3,-0.8979025
37.35,-0.8952889
37.4,-0.9320158
37.45,-0.8926229
37.5,-1.0056
37.55,-0.9604298
37.6,-0.8275871
37.65,-0.6824864
37.7,-0.6087445
37.75,-0.6962001
37.8,-0.8646077
37.85,-0.9737565
37.9,-0.9747417
37.95,-1.03148
38,-0.9775906
38.05,-0.8909118
38.1,-0.8419934
38.15,-0.7498083
38.2,-0.7360467
38.25,-0.6927266
38.3,-0.7681614
38.35,-0.8118435
38.4,-0.8864518
38.45,-0.9650643
38.5,-1.044352
38.55,-1.145259
38.6,-1.052725
38.65,-1.081115
38.7,-1.082417
38.75,-1.104553
38.8,-1.025649
38.85,-0.9270633
38.9,-0.9303924
38.95,-1.016117
39,-1.046478
39.05,-0.9703635
39.1,-0.9954484
39.15,-0.9817516
39.2,-1.006197
39.25,-0.8203523
39.3,-0.4568648
39.35,-0.3331157
39.4,-0.4176911
39.45,-0.6199589
39.5,-0.8069368
39.55,-1.006443
39.6,-1.13557
39.65,-1.134127
39.7,-0.9544278
39.75,-0.6906839
39.8,-0.7909703
39.85,-0.9260471
39.9,-1.029721
39.95,-0.9510573
40,-0.9052565
40.05,-0.9128467
40.1,-0.9261185
40.15,-0.9472916
40.2,-0.9620879
40.25,-1.054005
40.3,-0.9753682
40.35,-0.8956257
40.4,-0.8076751
40.45,-0.7934526
40.5,-0.8516343
40.55,-0.8984214
40.6,-1.004757
40.65,-1.076869
40.7,-1.147251
40.75,-1.086167
40.8,-1.055995
40.85,-1.029574
40.9,-0.9757999
40.95,-0.9418191
41,-0.9152716
41.05,-1.058466
41.1,-1.070567
41.15,-1.027054
41.2,-0.9386159
41.25,-0.9067574
41.3,-0.9320317
41.35,-0.934208
41.4,-0.9832172
41.45,-0.9478852
41.5,-1.033725
41.55,-0.9681658
41.6,-0.958039
41.65,-0.9725067
41.7,-0.9940369
41.75,-1.06233
41.8,-1.042478
41.85,-1.066229
41.9,-1.009808
41.95,-1.090182
42,-1.092512
42.05,-1.087419
42.1,-1.134746
42.15,-1.187408
42.2,-1.279174
42.25,-1.257334
42.3,-1.213222
42.35,-1.135937
42.4,-1.152584
42.45,-1.126894
42.5,-1.081229
42.55,-1.15497
42.6,-1.179968
42.65,-1.18101
42.7,-1.145141
42.75,-1.06292
42.8,-1.027778
42.85,-1.044138
42.9,-1.042124
42.95,-1.010339
43,-1.093334
43.05,-1.097328
43.1,-1.109843
43.15,-1.116675
43.2,-1.109139
43.25,-1.125309
43.3,-1.144889
43.35,-1.123766
43.4,-1.115092
43.45,-1.161755
43.5,-1.144466
43.55,-1.174492
43.6,-1.113488
43.65,-1.073835
43.7,-0.9808621
43.75,-0.7353668
43.8,-0.6188403
43.85,-0.1143062
43.9,6.979523E-02
43.95,9.108873E-03
44,-0.2493441
44.05,-0.5825027
44.1,-0.9247423
44.15,-1.195015
44.2,-1.205203
44.25,-1.279354
44.3,-1.007451
44.35,-1.021345
44.4,-1.058024
44.45,-0.9094976
44.5,-0.6717755
44.55,-0.5670035
44.6,-0.6068642
44.65,-0.7332812
44.7,-0.8999879
44.75,-0.9749421
44.8,-1.087013
44.85,-1.018868
44.9,-0.7390943
44.95,-0.5003066
45,-0.5352839
45.05,-0.7238731
45.1,-0.935107
45.15,-1.115041
45.2,-1.187566
45.25,-1.216302
45.3,-1.16313
45.35,-1.045553
45.4,-1.116005
45.45,-1.060569
45.5,-1.032534
45.55,-1.014897
45.6,-0.999145
45.65,-1.010901
45.7,-1.045918
45.75,-1.096244
45.8,-1.193246
45.85,-1.292918
45.9,-1.119874
45.95,-1.059416
46,-1.067193
46.05,-1.062921
46.1,-1.038726
46.15,-1.037954
46.2,-1.079222
46.25,-1.152304
46.3,-1.17786
46.35,-1.231482
46.4,-1.122764
46.45,-0.9564992
46.5,-0.8221179
46.55,-0.7574189
46.6,-0.8276312
46.65,-0.9612118
46.7,-1.10518
46.75,-1.227547
46.8,-1.259474
46.85,-1.157267
46.9,-1.075962
46.95,-1.134813
47,-1.185391
47.05,-1.233373
47.1,-1.209631
47.15,-1.168741
47.2,-1.161736
47.25,-1.09793
47.3,-0.9902695
47.35,-0.9485149
47.4,-1.032849
47.45,-1.142065
47.5,-1.250951
47.55,-1.304778
47.6,-1.335105
47.65,-1.310591
47.7,-1.2285
47.75,-1.145119
47.8,-1.142025
47.85,-1.231785
47.9,-1.223383
47.95,-1.192413
48,-1.09786
48.05,-1.023016
48.1,-0.9955981
48.15,-0.9951028
48.2,-1.027471
48.25,-1.118106
48.3,-1.144449
48.35,-1.120222
48.4,-1.099036
48.45,-1.061159
48.5,-1.043439
48.55,-1.091729
48.6,-1.176452
48.65,-1.224531
48.7,-1.190963
48.75,-1.154305
48.8,-1.133271
48.85,-1.097387
48.9,-1.074271
48.95,-1.124548
49,-1.254097
49.05,-1.334274
49.1,-1.214109
49.15,-1.168489
49.2,-1.187697
49.25,-1.229857
49.3,-1.125856
49.35,-0.8780308
49.4,-0.7632146
49.45,-0.7291917
49.5,-0.7445668
49.55,-0.8097866
49.6,-1.017882
49.65,-1.188627
49.7,-1.25139
49.75,-1.214604
49.8,-1.098129
49.85,-1.115322
49.9,-1.108295
49.95,-1.114017
50,-1.155398
50.05,-1.231428
50.1,-1.308365
50.15,-1.366877
50.2,-1.403798
50.25,-1.323665
50.3,-1.223359
50.35,-1.183815
50.4,-1.10234
50.45,-1.057516
50.5,-1.078992
50.55,-1.125072
50.6,-1.143652
50.65,-1.134645
50.7,-1.125427
50.75,-1.11001
50.8,-1.131496
50.85,-1.116673
50.9,-1.068594
50.95,-1.049446
51,-1.09455
51.05,-1.150956
51.1,-1.232125
51.15,-1.190522
51.2,-1.160895
51.25,-1.143955
51.3,-1.122738
51.35,-1.102857
51.4,-1.110507
51.45,-1.159433
51.5,-1.189197
51.55,-1.242233
51.6,-1.226918
51.65,-1.233625
51.7,-1.245074
51.75,-1.236313
51.8,-1.239368
51.85,-1.191911
51.9,-1.213765
51.95,-1.21969
52,-1.261907
52.05,-1.248911
52.1,-1.216349
52.15,-1.207983
52.2,-1.193373
52.25,-1.192581
52.3,-1.132497
52.35,-1.102445
52.4,-1.075695
52.45,-1.128948
52.5,-1.208449
52.55,-1.258762
52.6,-1.303324
52.65,-1.32153
52.7,-1.188497
52.75,-0.9449218
52.8,-0.8296346
52.85,-0.8324827
52.9,-0.9412498
52.95,-1.100757
53,-1.218017
53.05,-1.300383
53.1,-1.396769
53.15,-1.3236
53.2,-1.272124
53.25,-1.233122
53.3,-1.199968
53.35,-1.173722
53.4,-1.152078
53.45,-1.149128
53.5,-1.188895
53.55,-1.277718
53.6,-1.366102
53.65,-1.409891
53.7,-1.384085
53.75,-1.334915
53.8,-1.326474
53.85,-1.291368
53.9,-1.228581
53.95,-1.164557
54,-1.121024
54.05,-1.167661
54.1,-1.200055
54.15,-1.192498
54.2,-1.23946
54.25,-1.278922
54.3,-1.248025
54.35,-1.200062
54.4,-1.228316
54.45,-1.273056
54.5,-1.346871
54.55,-1.384471
54.6,-1.301172
54.65,-1.262896
54.7,-1.147362
54.75,-1.115143
54.8,-1.161882
54.85,-1.236291
54.9,-1.340842
54.95,-1.465007
55,-1.542734
55.05,-1.495283
55.1,-1.45371
55.15,-1.365291
55.2,-1.30653
55.25,-1.216641
55.3,-1.157061
55.35,-1.198527
55.4,-1.308224
55.45,-1.348751
