Data File Name,CADAM_11jan17_1_DNA 12000_DE72901785_2017-01-11_10-14-38.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2017-01-11
Date Created,"Wednesday, January 11, 2017 9:14:38 AM"
Date Last Modified,"Wednesday, January 11, 2017 9:36:50 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,DNA 12000 Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,DNA 12000
Assay Version,2.4
 
Number of Samples Run,6
 
Sample Name,Sample 5
Number of Events,1581
 
Time,Value
55.05,-1.879996
55.1,-1.903398
55.15,-1.952527
55.2,-1.952513
55.25,-1.945805
55.3,-1.946513
55.35,-1.882949
55.4,-1.813209
55.45,-1.818965
55.5,-1.787206
55.55,-1.853571
55.6,-1.817206
55.65,-1.782106
55.7,-1.825519
55.75,-1.944403
55.8,-2.047681
55.85,-2.049315
55.9,-2.023008
55.95,-2.031247
56,-2.018334
56.05,-1.929017
56.1,-1.891009
56.15,-1.90507
56.2,-1.920341
56.25,-1.921976
56.3,-1.860629
56.35,-1.899143
56.4,-1.982214
56.45,-1.98072
56.5,-1.925708
56.55,-1.868435
56.6,-1.826084
56.65,-1.796779
56.7,-1.858532
56.75,-1.794853
56.8,-1.824484
56.85,-1.891447
56.9,-1.943391
56.95,-1.960093
57,-1.9539
57.05,-1.954038
57.1,-1.982877
57.15,-2.006133
57.2,-1.877344
57.25,-1.791131
57.3,-1.765214
57.35,-1.758635
57.4,-1.762307
57.45,-1.758387
57.5,-1.79444
57.55,-1.928968
57.6,-1.915392
57.65,-1.833049
57.7,-1.839334
57.75,-1.874304
57.8,-1.716609
57.85,-1.655366
57.9,-1.629001
57.95,-1.676311
58,-1.791054
58.05,-1.873968
58.1,-1.920875
58.15,-1.967833
58.2,-1.969074
58.25,-1.815947
58.3,-1.894717
58.35,-1.910965
58.4,-1.873666
58.45,-1.847492
58.5,-1.863205
58.55,-1.870583
58.6,-1.768666
58.65,-1.698979
58.7,-1.6409
58.75,-1.609148
58.8,-1.600592
58.85,-1.660139
58.9,-1.778419
58.95,-1.887338
59,-1.978188
59.05,-1.930947
59.1,-1.923543
59.15,-1.92777
59.2,-1.896622
59.25,-1.850514
59.3,-1.820563
59.35,-1.802905
59.4,-1.811428
59.45,-1.890617
59.5,-1.897906
59.55,-1.833385
59.6,-1.750279
59.65,-1.655429
59.7,-1.5502
59.75,-1.496512
59.8,-1.553043
59.85,-1.733115
59.9,-1.873996
59.95,-1.920372
60,-1.941859
60.05,-1.960135
60.1,-1.945314
60.15,-1.920252
60.2,-1.847137
60.25,-1.894679
60.3,-1.930518
60.35,-1.9602
60.4,-1.929792
60.45,-1.862046
60.5,-1.836084
60.55,-1.763973
60.6,-1.666944
60.65,-1.638007
60.7,-1.705234
60.75,-1.799793
60.8,-1.900983
60.85,-1.98723
60.9,-1.988516
60.95,-1.851013
61,-1.736609
61.05,-1.690857
61.1,-1.714947
61.15,-1.793899
61.2,-1.913008
61.25,-2.044796
61.3,-2.128735
61.35,-2.063202
61.4,-1.963719
61.45,-1.963034
61.5,-1.971288
61.55,-1.943601
61.6,-1.8971
61.65,-1.87933
61.7,-1.910926
61.75,-1.911417
61.8,-1.892027
61.85,-1.933746
61.9,-1.940852
61.95,-1.904182
62,-1.839619
62.05,-1.760583
62.1,-1.74306
62.15,-1.824268
62.2,-1.890183
62.25,-1.909304
62.3,-1.915598
62.35,-1.895324
62.4,-1.856771
62.45,-1.865871
62.5,-1.912369
62.55,-2.046174
62.6,-2.152697
62.65,-2.038489
62.7,-1.780123
62.75,-1.565344
62.8,-1.500791
62.85,-1.531853
62.9,-1.761829
62.95,-1.993929
63,-2.128428
63.05,-2.190795
63.1,-2.158701
63.15,-2.07982
63.2,-2.035566
63.25,-2.005991
63.3,-1.980024
63.35,-1.971079
63.4,-1.910157
63.45,-1.839196
63.5,-1.828221
63.55,-1.869481
63.6,-1.894446
63.65,-1.925004
63.7,-1.815158
63.75,-1.816564
63.8,-1.856093
63.85,-1.876777
63.9,-1.87475
63.95,-1.873596
64,-1.892908
64.05,-1.952686
64.1,-1.903671
64.15,-1.859423
64.2,-1.896389
64.25,-1.927523
64.3,-1.913225
64.35,-1.89585
64.4,-1.922587
64.45,-1.927171
64.5,-2.012633
64.55,-2.016899
64.6,-2.071803
64.65,-2.114655
64.7,-2.101024
64.75,-2.074107
64.8,-2.067377
64.85,-1.997563
64.9,-1.978032
64.95,-2.011427
65,-2.014089
65.05,-2.017643
65.1,-2.030408
65.15,-2.001775
65.2,-1.978725
65.25,-1.953474
65.3,-1.98466
65.35,-1.995731
65.4,-1.972325
65.45,-1.902899
65.5,-1.81342
65.55,-1.77448
65.6,-1.798318
65.65,-1.823669
65.7,-1.915604
65.75,-2.047133
65.8,-2.105503
65.85,-2.064761
65.9,-1.962649
65.95,-1.823861
66,-1.796006
66.05,-1.785421
66.1,-1.847306
66.15,-1.906067
66.2,-1.975199
66.25,-2.039717
66.3,-2.056703
66.35,-2.054606
66.4,-2.071604
66.45,-2.064548
66.5,-2.034252
66.55,-1.972899
66.6,-1.8557
66.65,-1.743542
66.7,-1.742003
66.75,-1.776979
66.8,-1.834112
66.85,-1.825594
66.9,-1.830737
66.95,-1.843711
67,-1.852211
67.05,-1.835014
67.1,-1.776009
67.15,-1.76252
67.2,-1.750618
67.25,-1.764543
67.3,-1.781604
67.35,-1.870028
67.4,-1.974749
67.45,-1.99894
67.5,-1.96989
67.55,-1.900251
67.6,-1.903046
67.65,-1.876358
67.7,-1.881262
67.75,-1.881201
67.8,-1.882059
67.85,-1.943215
67.9,-2.037906
67.95,-1.766515
68,-1.34473
68.05,-1.06969
68.1,-0.9640024
68.15,-1.07249
68.2,-1.325026
68.25,-1.567476
68.3,-1.87048
68.35,-2.015663
68.4,-1.935602
68.45,-1.871125
68.5,-1.883876
68.55,-1.938191
68.6,-1.980429
68.65,-1.981605
68.7,-1.886026
68.75,-1.853767
68.8,-1.846088
68.85,-1.886136
68.9,-1.929825
68.95,-1.960923
69,-2.004267
69.05,-2.070057
69.1,-2.016002
69.15,-1.948613
69.2,-1.919357
69.25,-1.904855
69.3,-1.851384
69.35,-1.743389
69.4,-1.61546
69.45,-1.520036
69.5,-1.606859
69.55,-1.733427
69.6,-1.816262
69.65,-1.866568
69.7,-1.877824
69.75,-1.84577
69.8,-1.784072
69.85,-1.703365
69.9,-1.662778
69.95,-1.783799
70,-1.861552
70.05,-1.871725
70.1,-1.906387
70.15,-2.008364
70.2,-2.078875
70.25,-2.0326
70.3,-1.883332
70.35,-1.802407
70.4,-1.775754
70.45,-1.798458
70.5,-1.849193
70.55,-1.913815
70.6,-2.00438
70.65,-2.035293
70.7,-1.971089
70.75,-1.94283
70.8,-1.935373
70.85,-1.922812
70.9,-1.926432
70.95,-1.894772
71,-1.563349
71.05,-1.38686
71.1,-1.327072
71.15,-1.416265
71.2,-1.533001
71.25,-1.637578
71.3,-1.744201
71.35,-1.855262
71.4,-1.922054
71.45,-1.645505
71.5,-1.586278
71.55,-1.555156
71.6,-1.517458
71.65,-1.474222
71.7,-1.472557
71.75,-1.580588
71.8,-1.690415
71.85,-1.773165
71.9,-1.80239
71.95,-1.830957
72,-1.813419
72.05,-1.740959
72.1,-1.639174
72.15,-1.514937
72.2,-1.470443
72.25,-1.504544
72.3,-1.602656
72.35,-1.665827
72.4,-1.72814
72.45,-1.739678
72.5,-1.575351
72.55,-1.273738
72.6,-1.162585
72.65,-1.239021
72.7,-1.364776
72.75,-1.5471
72.8,-1.667914
72.85,-1.677496
72.9,-1.631757
72.95,-1.401173
73,-1.254342
73.05,-1.268439
73.1,-1.212966
73.15,-1.249281
73.2,-1.429075
73.25,-1.619627
73.3,-1.651056
73.35,-1.591089
73.4,-1.475614
73.45,-1.364221
73.5,-1.273657
73.55,-1.215278
73.6,-1.293503
73.65,-1.525768
73.7,-1.650182
73.75,-1.542631
73.8,-1.414871
73.85,-1.397872
73.9,-1.3999
73.95,-1.308453
74,-1.176917
74.05,-1.116198
74.1,-0.997381
74.15,-0.8901585
74.2,-0.7971628
74.25,-0.9283675
74.3,-1.036064
74.35,-1.098125
74.4,-1.136737
74.45,-1.105637
74.5,-1.134402
74.55,-1.049121
74.6,-1.048242
74.65,-1.006305
74.7,-1.003822
74.75,-1.061182
74.8,-1.10238
74.85,-1.037127
74.9,-0.905119
74.95,-0.8278432
75,-0.7675633
75.05,-0.7011959
75.1,-0.613753
75.15,-0.5253638
75.2,-0.4479567
75.25,-0.3218442
75.3,-3.114211E-02
75.35,4.393727E-02
75.4,0.1039441
75.45,0.164275
75.5,0.2377456
75.55,0.3497403
75.6,0.5003536
75.65,0.6166596
75.7,0.7421823
75.75,0.7326803
75.8,0.8587125
75.85,0.9209841
75.9,0.8988286
75.95,0.8902563
76,0.9306877
76.05,0.890734
76.1,0.7844048
76.15,0.8687614
76.2,0.9832932
76.25,1.221949
76.3,1.554236
76.35,1.917495
76.4,2.367883
76.45,2.909684
76.5,3.123109
76.55,3.367372
76.6,3.571876
76.65,3.577911
76.7,3.441741
76.75,3.27409
76.8,2.984093
76.85,2.98501
76.9,3.419453
76.95,3.688447
77,4.075923
77.05,4.570098
77.1,5.04522
77.15,5.373203
77.2,5.379317
77.25,5.517377
77.3,6.141879
77.35,6.817353
77.4,7.330271
77.45,7.620594
77.5,7.714972
77.55,7.635263
77.6,7.320071
77.65,7.184421
77.7,7.5523
77.75,8.065554
77.8,8.649205
77.85,9.139093
77.9,9.419504
77.95,9.623328
78,9.986098
78.05,9.991913
78.1,10.24341
78.15,10.16806
78.2,10.12865
78.25,10.33765
78.3,10.61185
78.35,10.77593
78.4,11.00546
78.45,11.73569
78.5,11.9781
78.55,12.18141
78.6,12.56229
78.65,13.04219
78.7,13.41593
78.75,13.56213
78.8,13.54967
78.85,13.63628
78.9,13.65453
78.95,13.63035
79,13.75456
79.05,13.94994
79.1,13.84988
79.15,13.56869
79.2,14.13707
79.25,14.93887
79.3,15.25451
79.35,15.30939
79.4,15.25688
79.45,14.91377
79.5,14.13291
79.55,14.02199
79.6,14.62104
79.65,15.74623
79.7,16.74734
79.75,17.49645
79.8,18.02698
79.85,18.16226
79.9,17.53572
79.95,17.3332
80,17.79597
80.05,18.46874
80.1,19.44851
80.15,20.38578
80.2,20.8784
80.25,20.54562
80.3,18.81238
80.35,17.37211
80.4,16.59843
80.45,16.43759
80.5,17.08336
80.55,18.30185
80.6,19.7206
80.65,20.93913
80.7,21.01056
80.75,20.60329
80.8,19.91022
80.85,19.71819
80.9,19.88085
80.95,20.05072
81,20.44436
81.05,21.72391
81.1,22.44393
81.15,23.12756
81.2,23.30564
81.25,23.01807
81.3,22.79149
81.35,22.6365
81.4,22.27007
81.45,22.07771
81.5,23.58881
81.55,24.73903
81.6,25.68147
81.65,25.90961
81.7,25.71136
81.75,25.50082
81.8,25.24558
81.85,24.5409
81.9,25.17064
81.95,25.93728
82,26.18788
82.05,26.84117
82.1,27.50535
82.15,28.11552
82.2,29.42541
82.25,29.80769
82.3,30.00402
82.35,30.71647
82.4,30.55043
82.45,30.49884
82.5,31.1236
82.55,31.87448
82.6,32.12748
82.65,34.33749
82.7,34.14193
82.75,33.88988
82.8,33.9873
82.85,34.42961
82.9,34.53769
82.95,34.05701
83,34.29084
83.05,34.47868
83.1,35.34912
83.15,34.02208
83.2,32.59859
83.25,31.68177
83.3,31.31399
83.35,31.69608
83.4,32.67395
83.45,34.89656
83.5,36.42824
83.55,37.79119
83.6,37.93756
83.65,37.03774
83.7,35.85195
83.75,34.91465
83.8,34.99224
83.85,36.50277
83.9,37.37212
83.95,38.23066
84,39.01604
84.05,39.56996
84.1,40.25596
84.15,41.61495
84.2,41.10844
84.25,41.12738
84.3,41.79512
84.35,41.87259
84.4,42.04935
84.45,42.67992
84.5,43.62534
84.55,45.25369
84.6,45.66747
84.65,45.49745
84.7,45.78742
84.75,45.1547
84.8,43.74727
84.85,43.20678
84.9,44.82436
84.95,46.95488
85,48.08747
85.05,49.03872
85.1,49.90507
85.15,49.18648
85.2,48.00728
85.25,48.66045
85.3,52.32301
85.35,58.3114
85.4,60.18141
85.45,59.5881
85.5,58.18965
85.55,56.39305
85.6,54.22073
85.65,52.4194
85.7,52.58849
85.75,54.15231
85.8,56.4996
85.85,57.4253
85.9,58.54628
