Data File Name,CADAM_11jan17_1_DNA 12000_DE72901785_2017-01-11_10-14-38.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2017-01-11
Date Created,"Wednesday, January 11, 2017 9:14:38 AM"
Date Last Modified,"Wednesday, January 11, 2017 9:36:50 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,DNA 12000 Series II
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,DNA 12000
Assay Version,2.4
 
Number of Samples Run,6
 
Sample Name,Ladder
Number of Events,1581
 
Time,Value
43.7,-5.392058E-03
43.75,-0.0120238
43.8,6.683113E-02
43.85,8.204774E-02
43.9,7.482516E-02
43.95,0.0842891
44,0.1601152
44.05,0.1439276
44.1,7.908743E-02
44.15,7.835349E-02
44.2,2.636931E-02
44.25,2.204106E-02
44.3,-4.106791E-02
44.35,5.435008E-02
44.4,8.172671E-02
44.45,0.1512784
44.5,7.055056E-02
44.55,7.688887E-02
44.6,-4.84438E-03
44.65,1.742758E-02
44.7,4.187875E-02
44.75,6.604125E-02
44.8,-5.657328E-03
44.85,5.772541E-02
44.9,0.1396995
44.95,0.110927
45,7.690305E-02
45.05,7.605647E-02
45.1,0.1661449
45.15,0.1347848
45.2,4.980287E-02
45.25,4.456945E-02
45.3,0.1142229
45.35,-3.280469E-02
45.4,3.597726E-02
45.45,5.617943E-02
45.5,0.1755836
45.55,0.191511
45.6,0.1815247
45.65,9.143102E-02
45.7,3.159523E-02
45.75,4.390358E-03
45.8,-3.078803E-02
45.85,-7.345227E-02
45.9,-8.187267E-02
45.95,2.600972E-03
46,-5.114782E-02
46.05,-0.1990969
46.1,-0.2844736
46.15,-0.1417389
46.2,-0.1343308
46.25,-0.1354399
46.3,-0.1747549
46.35,-9.164587E-02
46.4,-0.1568221
46.45,-0.1314388
46.5,-6.809691E-02
46.55,-6.437742E-03
46.6,1.411698E-02
46.65,-3.498338E-02
46.7,-0.0888405
46.75,-3.626589E-02
46.8,0.1007209
46.85,0.1215457
46.9,5.746926E-02
46.95,-8.659192E-02
47,-7.265081E-02
47.05,-9.866524E-02
47.1,-8.448955E-02
47.15,3.250373E-02
47.2,0.2026021
47.25,0.236253
47.3,0.1618801
47.35,5.373909E-02
47.4,8.199364E-03
47.45,-3.429076E-02
47.5,-5.151687E-04
47.55,0.1372993
47.6,0.2350812
47.65,0.2714521
47.7,0.2199704
47.75,0.0690107
47.8,-4.364736E-02
47.85,-3.375035E-02
47.9,-6.385695E-02
47.95,7.537869E-02
48,7.572029E-02
48.05,0.1313242
48.1,0.2137206
48.15,0.2686736
48.2,0.2672976
48.25,0.268248
48.3,0.2327531
48.35,0.1722346
48.4,0.1111124
48.45,5.326625E-02
48.5,3.794228E-02
48.55,2.654794E-02
48.6,2.767797E-02
48.65,2.627203E-02
48.7,8.040207E-02
48.75,0.1378866
48.8,0.2155763
48.85,0.1308473
48.9,0.142062
48.95,0.1092403
49,6.666957E-02
49.05,4.671514E-03
49.1,1.255736E-02
49.15,9.078582E-02
49.2,0.1407289
49.25,0.1596681
49.3,0.1918834
49.35,0.1721323
49.4,0.0754331
49.45,2.539947E-02
49.5,-1.811463E-02
49.55,5.310301E-02
49.6,6.862714E-02
49.65,9.509942E-02
49.7,9.129527E-02
49.75,0.0925936
49.8,0.678917
49.85,3.782308
49.9,11.96099
49.95,28.15033
50,53.02205
50.05,83.48969
50.1,112.9103
50.15,133.2503
50.2,138.7013
50.25,128.3241
50.3,106.1253
50.35,79.18268
50.4,54.25106
50.45,35.25135
50.5,22.61813
50.55,14.60484
50.6,9.467243
50.65,6.063529
50.7,3.816924
50.75,2.379257
50.8,1.489558
50.85,0.9583824
50.9,0.5167595
50.95,0.1811329
51,7.182842E-02
51.05,8.300688E-02
51.1,0.1495635
51.15,0.2032081
51.2,0.1448939
51.25,0.2246272
51.3,7.156266E-02
51.35,4.613668E-04
51.4,2.727227E-02
51.45,0.1052395
51.5,0.235044
51.55,0.2388264
51.6,0.2050799
51.65,0.2584757
51.7,0.2536706
51.75,0.2525462
51.8,0.3162495
51.85,0.3753476
51.9,0.422643
51.95,0.4351483
52,0.3559021
52.05,0.2837777
52.1,0.3000896
52.15,0.2782166
52.2,0.2407073
52.25,0.1317587
52.3,0.1018022
52.35,8.282831E-02
52.4,-1.332824E-02
52.45,-7.100769E-02
52.5,-3.388288E-02
52.55,-5.506112E-02
52.6,-7.664818E-02
52.65,-5.370417E-02
52.7,4.808013E-02
52.75,0.2050983
52.8,0.2691768
52.85,0.3186878
52.9,0.3192028
52.95,0.3150908
53,0.3089837
53.05,0.3356802
53.1,0.2467783
53.15,0.2798151
53.2,0.2730108
53.25,0.2323518
53.3,0.1648522
53.35,0.166565
53.4,0.1506335
53.45,8.886017E-02
53.5,3.345641E-02
53.55,4.889841E-02
53.6,0.1040296
53.65,9.765527E-02
53.7,7.840879E-02
53.75,0.1220495
53.8,0.1647658
53.85,8.332407E-02
53.9,9.626792E-02
53.95,4.52316E-03
54,0.0794734
54.05,0.0864248
54.1,7.108378E-02
54.15,0.0697711
54.2,0.1399714
54.25,0.1615795
54.3,0.1129773
54.35,-1.605505E-03
54.4,-9.589234E-02
54.45,-0.1343421
54.5,-0.1489447
54.55,-4.158311E-02
54.6,8.386953E-02
54.65,0.2528172
54.7,0.3655848
54.75,0.4265137
54.8,0.456832
54.85,0.3493499
54.9,0.2050202
54.95,0.1356358
55,2.726171E-02
55.05,3.674259E-02
55.1,4.967893E-02
55.15,3.829181E-02
55.2,1.526499E-02
55.25,6.319788E-03
55.3,2.881799E-02
55.35,6.072987E-02
55.4,0.1013506
55.45,0.1375915
55.5,0.2155563
55.55,0.1790903
55.6,9.499396E-02
55.65,-0.1439894
55.7,-0.1971768
55.75,-0.2880075
55.8,-0.1992487
55.85,-0.1322595
55.9,-6.182819E-04
55.95,6.780827E-03
56,-4.202538E-03
56.05,3.563783E-02
56.1,9.771471E-02
56.15,0.1268022
56.2,0.1064867
56.25,5.842915E-02
56.3,-8.370898E-02
56.35,-3.928697E-02
56.4,-8.394957E-02
56.45,2.025672E-02
56.5,1.270442E-02
56.55,0.1038756
56.6,0.155635
56.65,2.601325E-02
56.7,-0.1511497
56.75,-0.1401071
56.8,-0.1480211
56.85,-0.1599006
56.9,-0.1437073
56.95,-5.118543E-02
57,4.521554E-02
57.05,4.209477E-02
57.1,3.548487E-02
